ID_REF,t_score,probe_group,critical_abs_value,index
ch.10.622552R,-0.2003756006480536,ch.10,2.228138851986274,FALSE
ch.10.6339581F,-0.2634750535640334,ch.10,2.228138851986274,FALSE
ch.10.645342R,0.04011054676285736,ch.10,2.228138851986274,FALSE
ch.10.64904690F,0.24712835274149547,ch.10,2.228138851986274,FALSE
ch.10.65169555F,1.6188801556126742,ch.10,2.228138851986274,FALSE
ch.10.65513755F,0.09532613192107865,ch.10,2.228138851986274,FALSE
ch.10.65628491F,0.22947488037592026,ch.10,2.228138851986274,FALSE
ch.10.6667087F,0.8687037308349214,ch.10,2.228138851986274,FALSE
ch.10.69843199R,1.0442051774793122,ch.10,2.228138851986274,FALSE
ch.10.704481F,1.5711280939107637,ch.10,2.228138851986274,FALSE
ch.10.7089384R,0.2343562085531709,ch.10,2.228138851986274,FALSE
ch.10.71861692F,0.7371839599845429,ch.10,2.228138851986274,FALSE
ch.10.72059822F,0.2014794191958148,ch.10,2.228138851986274,FALSE
ch.10.7244193R,0.07598145320447161,ch.10,2.228138851986274,FALSE
ch.10.73329320R,0.4799687084128799,ch.10,2.228138851986274,FALSE
ch.10.736188R,1.0131616029828088,ch.10,2.228138851986274,FALSE
ch.10.756792F,-2.3256495521594496,ch.10,2.228138851986274,TRUE
ch.10.789016R,-0.049252840141448845,ch.10,2.228138851986274,FALSE
ch.10.79767096R,0.6320420568968372,ch.10,2.228138851986274,FALSE
ch.10.80061816F,0.3489555969460259,ch.10,2.228138851986274,FALSE
ch.10.80205838R,0.22484226478866887,ch.10,2.228138851986274,FALSE
ch.10.818442R,-1.6723791174642135,ch.10,2.228138851986274,FALSE
ch.10.820670F,0.32565802739167826,ch.10,2.228138851986274,FALSE
ch.10.821091F,2.12291825620116,ch.10,2.228138851986274,FALSE
ch.10.82591910R,1.1890462160358113,ch.10,2.228138851986274,FALSE
ch.10.83445482F,-0.11019794894100395,ch.10,2.228138851986274,FALSE
ch.10.844982F,0.2591053798579984,ch.10,2.228138851986274,FALSE
ch.10.845914F,0.21234306439329245,ch.10,2.228138851986274,FALSE
ch.10.84937624R,1.1276315202192781,ch.10,2.228138851986274,FALSE
ch.10.85407283F,0.5437751664850787,ch.10,2.228138851986274,FALSE
ch.10.89216809R,0.47261193055705475,ch.10,2.228138851986274,FALSE
ch.10.896173F,0.8789484627361727,ch.10,2.228138851986274,FALSE
ch.10.901771R,0.5391521701645875,ch.10,2.228138851986274,FALSE
ch.10.907315R,0.20979080777894402,ch.10,2.228138851986274,FALSE
ch.10.91757602F,0.5843523353682032,ch.10,2.228138851986274,FALSE
ch.10.92313227R,0.13770725631042366,ch.10,2.228138851986274,FALSE
ch.10.95034807F,1.4406473091923846,ch.10,2.228138851986274,FALSE
ch.10.96354720R,-1.6317356977214341,ch.10,2.228138851986274,FALSE
ch.10.96879639F,0.022955682763295866,ch.10,2.228138851986274,FALSE
ch.10.983355R,0.06721268235264992,ch.10,2.228138851986274,FALSE
ch.10.986655R,0.5327033880734924,ch.10,2.228138851986274,FALSE
ch.10.9918151R,1.2105569259953575,ch.10,2.228138851986274,FALSE
ch.11.1000958R,-0.46825885207783585,ch.11,2.228138851986274,FALSE
ch.11.101068482R,0.12586998731828924,ch.11,2.228138851986274,FALSE
ch.11.102211250F,0.21976944844532215,ch.11,2.228138851986274,FALSE
ch.11.102874269F,0.9520659672708655,ch.11,2.228138851986274,FALSE
ch.11.10300781R,0.7283080950109038,ch.11,2.228138851986274,FALSE
ch.11.104185765F,1.6128104365067149,ch.11,2.228138851986274,FALSE
ch.11.104643362R,0.7821757774778253,ch.11,2.228138851986274,FALSE
ch.11.104819605R,0.05988881940214161,ch.11,2.228138851986274,FALSE
ch.11.104864706F,0.22183682399726623,ch.11,2.228138851986274,FALSE
ch.11.109687686R,-1.0530245452646263,ch.11,2.228138851986274,FALSE
ch.11.110310046R,0.13665086710059046,ch.11,2.228138851986274,FALSE
ch.11.110379701F,-0.5855728471562314,ch.11,2.228138851986274,FALSE
ch.11.1111744F,-0.11615568981919458,ch.11,2.228138851986274,FALSE
ch.11.1112034R,-0.6773385524806846,ch.11,2.228138851986274,FALSE
ch.11.1133244F,1.1792373993629468,ch.11,2.228138851986274,FALSE
ch.11.113826553F,0.935030499988633,ch.11,2.228138851986274,FALSE
ch.11.1147402R,0.40488310716374404,ch.11,2.228138851986274,FALSE
ch.11.1155333R,-0.25826616828355997,ch.11,2.228138851986274,FALSE
ch.11.117308167R,0.6740258560430108,ch.11,2.228138851986274,FALSE
ch.11.1197632F,0.06019478302227635,ch.11,2.228138851986274,FALSE
ch.11.1215677R,-0.14842793984338012,ch.11,2.228138851986274,FALSE
ch.11.1215826R,0.7871549057398969,ch.11,2.228138851986274,FALSE
ch.11.1222898R,0.8032491969384263,ch.11,2.228138851986274,FALSE
ch.11.1222938R,0.19877201878561027,ch.11,2.228138851986274,FALSE
ch.11.122627362F,0.2251781259126714,ch.11,2.228138851986274,FALSE
ch.11.125574265R,0.8188172441918347,ch.11,2.228138851986274,FALSE
ch.11.1299542F,2.7876312687159284,ch.11,2.228138851986274,TRUE
ch.11.130409386F,1.5051296754850934,ch.11,2.228138851986274,FALSE
ch.11.130636222R,1.1469956202328304,ch.11,2.228138851986274,FALSE
ch.11.130657691R,-0.5892586975465266,ch.11,2.228138851986274,FALSE
ch.11.1352825R,1.2709141244124669,ch.11,2.228138851986274,FALSE
ch.11.1353882R,0.6872304025926067,ch.11,2.228138851986274,FALSE
ch.11.13809260R,0.9301387060668362,ch.11,2.228138851986274,FALSE
ch.11.1416715R,-0.45057432551037324,ch.11,2.228138851986274,FALSE
ch.11.1421098F,1.227203748125493,ch.11,2.228138851986274,FALSE
ch.11.1434436R,0.4707857326637889,ch.11,2.228138851986274,FALSE
ch.11.1435292F,0.7670813849239289,ch.11,2.228138851986274,FALSE
ch.11.1443191R,0.3393810254467507,ch.11,2.228138851986274,FALSE
ch.11.150171F,0.5326026787117509,ch.11,2.228138851986274,FALSE
ch.11.150762R,0.06053823646921538,ch.11,2.228138851986274,FALSE
ch.11.152092R,-0.02621619557893358,ch.11,2.228138851986274,FALSE
ch.11.1543446R,0.983600059898341,ch.11,2.228138851986274,FALSE
ch.11.1613249R,0.6817070295796553,ch.11,2.228138851986274,FALSE
ch.11.1623093R,0.18415168081316846,ch.11,2.228138851986274,FALSE
ch.11.1652751R,0.17800700974051978,ch.11,2.228138851986274,FALSE
ch.11.167001F,0.522474187316123,ch.11,2.228138851986274,FALSE
ch.11.1684505R,-0.6722804194473339,ch.11,2.228138851986274,FALSE
ch.11.1702122F,0.5631966676555673,ch.11,2.228138851986274,FALSE
ch.11.17063585R,-1.1383297283498746,ch.11,2.228138851986274,FALSE
ch.11.1772738R,0.6715698610086672,ch.11,2.228138851986274,FALSE
ch.11.1810631R,-2.7171153703813067,ch.11,2.228138851986274,TRUE
ch.11.1823407F,0.9795779058121408,ch.11,2.228138851986274,FALSE
ch.11.1834293R,0.5707800380117821,ch.11,2.228138851986274,FALSE
ch.11.1835930F,-0.2627299693032651,ch.11,2.228138851986274,FALSE
ch.11.1854895F,0.07720365493514011,ch.11,2.228138851986274,FALSE
ch.11.1877857R,0.38545302820557625,ch.11,2.228138851986274,FALSE
ch.11.1980478F,-0.7938769603255181,ch.11,2.228138851986274,FALSE
ch.11.2015773F,0.2692625410582899,ch.11,2.228138851986274,FALSE
ch.11.2025741R,1.0487408358737518,ch.11,2.228138851986274,FALSE
ch.11.2040533F,-0.18532086012284266,ch.11,2.228138851986274,FALSE
ch.11.2082292R,0.35807768940024337,ch.11,2.228138851986274,FALSE
ch.11.2134397R,2.3606691660040244,ch.11,2.228138851986274,TRUE
ch.11.2136200F,-0.042177937170367795,ch.11,2.228138851986274,FALSE
ch.11.2339138R,0.5672975659453972,ch.11,2.228138851986274,FALSE
ch.11.23898073R,0.9402439586709253,ch.11,2.228138851986274,FALSE
ch.11.24196551F,0.9655308809604006,ch.11,2.228138851986274,FALSE
ch.11.2451667R,4.20072014592829,ch.11,2.228138851986274,TRUE
ch.11.2495959R,0.8004665290223887,ch.11,2.228138851986274,FALSE
ch.11.2510309R,0.5674857673954097,ch.11,2.228138851986274,FALSE
ch.11.2527482R,1.0624803047417961,ch.11,2.228138851986274,FALSE
ch.11.25488742R,0.41918783299669465,ch.11,2.228138851986274,FALSE
ch.11.2619180F,1.9557140032797025,ch.11,2.228138851986274,FALSE
ch.11.2683828R,0.5323110950047333,ch.11,2.228138851986274,FALSE
ch.11.2720214F,-1.756823229357156,ch.11,2.228138851986274,FALSE
ch.11.2738269F,0.861851787639679,ch.11,2.228138851986274,FALSE
ch.11.2757007R,-0.13525574445950705,ch.11,2.228138851986274,FALSE
ch.11.2757508R,0.45206326805155067,ch.11,2.228138851986274,FALSE
ch.11.28744729R,-1.4733591511164152,ch.11,2.228138851986274,FALSE
ch.11.29638519R,0.0577024909663863,ch.11,2.228138851986274,FALSE
ch.11.310923R,1.7875079074368694,ch.11,2.228138851986274,FALSE
ch.11.319992F,0.8564040016911906,ch.11,2.228138851986274,FALSE
ch.11.339559F,0.6834932993800297,ch.11,2.228138851986274,FALSE
ch.11.340609R,-0.015649328248940296,ch.11,2.228138851986274,FALSE
ch.11.38650081F,-0.41092348973153625,ch.11,2.228138851986274,FALSE
ch.11.40793829R,0.41050148584445334,ch.11,2.228138851986274,FALSE
ch.11.41140287R,0.16270085776732512,ch.11,2.228138851986274,FALSE
ch.11.41377569F,0.5886874725125312,ch.11,2.228138851986274,FALSE
ch.11.41625527F,1.0229106005282937,ch.11,2.228138851986274,FALSE
ch.11.42038R,0.4712907980319526,ch.11,2.228138851986274,FALSE
ch.11.444021F,0.6577343145633374,ch.11,2.228138851986274,FALSE
ch.11.452299R,0.5500753575555497,ch.11,2.228138851986274,FALSE
ch.11.50107818R,0.7974518087928151,ch.11,2.228138851986274,FALSE
ch.11.535384R,-1.140238315155476,ch.11,2.228138851986274,FALSE
ch.11.60893640F,-1.293530066863117,ch.11,2.228138851986274,FALSE
ch.11.61132480F,0.6016457531878171,ch.11,2.228138851986274,FALSE
ch.11.628455R,-0.13128332937330062,ch.11,2.228138851986274,FALSE
ch.11.655175F,-1.4419899475657785,ch.11,2.228138851986274,FALSE
ch.11.69043358R,1.1593511353308648,ch.11,2.228138851986274,FALSE
ch.11.691621F,0.2571110139469275,ch.11,2.228138851986274,FALSE
ch.11.71909907R,0.4306041037163135,ch.11,2.228138851986274,FALSE
ch.11.720675R,-0.08165572177892497,ch.11,2.228138851986274,FALSE
ch.11.721876F,0.6704097555848587,ch.11,2.228138851986274,FALSE
ch.11.80815632F,1.100579923191412,ch.11,2.228138851986274,FALSE
ch.11.838495R,1.8585595313781709,ch.11,2.228138851986274,FALSE
ch.11.868182R,1.362011764895118,ch.11,2.228138851986274,FALSE
ch.11.87583764F,0.3447406762238078,ch.11,2.228138851986274,FALSE
ch.11.91116131R,1.5367061085672986,ch.11,2.228138851986274,FALSE
ch.11.91717525F,1.0873013581142295,ch.11,2.228138851986274,FALSE
ch.11.91906385F,-0.34411716498469247,ch.11,2.228138851986274,FALSE
ch.11.930275R,0.2584148669082835,ch.11,2.228138851986274,FALSE
ch.11.942842R,1.7383422464947542,ch.11,2.228138851986274,FALSE
ch.11.94541071R,0.6388279849154247,ch.11,2.228138851986274,FALSE
ch.11.96117892F,-0.033372342258401716,ch.11,2.228138851986274,FALSE
ch.11.962980R,-0.4286665573084891,ch.11,2.228138851986274,FALSE
ch.11.966717R,2.102431004348654,ch.11,2.228138851986274,FALSE
ch.11.966965R,0.8673059936681372,ch.11,2.228138851986274,FALSE
ch.11.967412F,-0.5553812929343437,ch.11,2.228138851986274,FALSE
ch.11.96774805R,0.34082334591607755,ch.11,2.228138851986274,FALSE
ch.11.975705R,0.07049109317405765,ch.11,2.228138851986274,FALSE
ch.11.97728705F,-0.29092494608694386,ch.11,2.228138851986274,FALSE
ch.11.991049F,-0.5938607363909029,ch.11,2.228138851986274,FALSE
ch.12.1034102F,0.5782580734036294,ch.12,2.228138851986274,FALSE
ch.12.1038646R,0.03817858227829128,ch.12,2.228138851986274,FALSE
ch.12.104817561R,1.2829464413167537,ch.12,2.228138851986274,FALSE
ch.12.1048628F,0.0701737492397475,ch.12,2.228138851986274,FALSE
ch.12.104929702R,-1.072901655890302,ch.12,2.228138851986274,FALSE
ch.12.105153690R,0.2969991976236951,ch.12,2.228138851986274,FALSE
ch.12.109182886F,-0.1397359037206054,ch.12,2.228138851986274,FALSE
ch.12.1107853R,0.5292304778333076,ch.12,2.228138851986274,FALSE
ch.12.1121679R,0.358908177632448,ch.12,2.228138851986274,FALSE
ch.12.113548585R,0.8348783754345739,ch.12,2.228138851986274,FALSE
ch.12.114140863R,-0.5337308172481722,ch.12,2.228138851986274,FALSE
ch.12.1171804F,0.8604692069037517,ch.12,2.228138851986274,FALSE
ch.12.1174756R,-0.49361723719988976,ch.12,2.228138851986274,FALSE
ch.12.1175666F,-0.35732666949166597,ch.12,2.228138851986274,FALSE
ch.12.1181547R,-0.2630885919394436,ch.12,2.228138851986274,FALSE
ch.12.1183517F,0.8696326169143492,ch.12,2.228138851986274,FALSE
ch.12.1204902R,0.7084896817825607,ch.12,2.228138851986274,FALSE
ch.12.121680993R,0.5961755244929483,ch.12,2.228138851986274,FALSE
ch.12.122275046F,1.6807755844517458,ch.12,2.228138851986274,FALSE
ch.12.1224713F,0.8141612526391653,ch.12,2.228138851986274,FALSE
ch.12.123150169F,-0.06518458896908541,ch.12,2.228138851986274,FALSE
ch.12.124321348F,0.26193218788939526,ch.12,2.228138851986274,FALSE
ch.12.12432R,0.6338183962221347,ch.12,2.228138851986274,FALSE
ch.12.1274494R,1.3398115370683497,ch.12,2.228138851986274,FALSE
ch.12.1284972R,0.2589896154277564,ch.12,2.228138851986274,FALSE
ch.12.129703717R,-0.2993435806813466,ch.12,2.228138851986274,FALSE
ch.12.131811093R,0.9833277878711333,ch.12,2.228138851986274,FALSE
ch.12.13534453R,0.9104686737631752,ch.12,2.228138851986274,FALSE
ch.12.13976R,-0.8864086265858693,ch.12,2.228138851986274,FALSE
ch.12.1441382R,0.03605425264406474,ch.12,2.228138851986274,FALSE
ch.12.1531371R,0.29210771261215057,ch.12,2.228138851986274,FALSE
ch.12.1569034F,0.3852977278337993,ch.12,2.228138851986274,FALSE
ch.12.1574978R,1.7900899926240588,ch.12,2.228138851986274,FALSE
ch.12.158852F,-1.8226389222276036,ch.12,2.228138851986274,FALSE
ch.12.1596805R,0.7489462312519926,ch.12,2.228138851986274,FALSE
ch.12.1637510F,0.814828390101437,ch.12,2.228138851986274,FALSE
ch.12.1651373F,-0.6515707859563364,ch.12,2.228138851986274,FALSE
ch.12.16553146F,-2.0323420484912504,ch.12,2.228138851986274,FALSE
ch.12.1667570F,-0.6038661824557822,ch.12,2.228138851986274,FALSE
ch.12.1700408R,1.599985558396453,ch.12,2.228138851986274,FALSE
ch.12.1717905F,0.32061431513475097,ch.12,2.228138851986274,FALSE
ch.12.17725596F,0.8049892142461746,ch.12,2.228138851986274,FALSE
ch.12.1797162F,1.4631115230410547,ch.12,2.228138851986274,FALSE
ch.12.1870160F,0.41454539060259876,ch.12,2.228138851986274,FALSE
ch.12.1878964R,-0.04010453019217695,ch.12,2.228138851986274,FALSE
ch.12.19126263F,-0.769779926421648,ch.12,2.228138851986274,FALSE
ch.12.1928258R,-0.7875740509047521,ch.12,2.228138851986274,FALSE
ch.12.193030F,2.329459031639881,ch.12,2.228138851986274,TRUE
ch.12.1940337R,-0.7564841871803516,ch.12,2.228138851986274,FALSE
ch.12.19627204F,0.008707360615756572,ch.12,2.228138851986274,FALSE
ch.12.1983124R,0.3586166924432223,ch.12,2.228138851986274,FALSE
ch.12.1993261F,0.917930385831261,ch.12,2.228138851986274,FALSE
ch.12.2010372R,0.744465826968783,ch.12,2.228138851986274,FALSE
ch.12.2061504F,0.8947128236967168,ch.12,2.228138851986274,FALSE
ch.12.206169F,-1.6431358183450937,ch.12,2.228138851986274,FALSE
ch.12.2105166R,0.3662925399330313,ch.12,2.228138851986274,FALSE
ch.12.2222572R,0.4812522304655222,ch.12,2.228138851986274,FALSE
ch.12.2263569F,1.0895152291454442,ch.12,2.228138851986274,FALSE
ch.12.2284240F,0.7268651750800187,ch.12,2.228138851986274,FALSE
ch.12.2352423F,0.5263345564668437,ch.12,2.228138851986274,FALSE
ch.12.2406115F,-0.46736133298505567,ch.12,2.228138851986274,FALSE
ch.12.2471797R,1.010319596647522,ch.12,2.228138851986274,FALSE
ch.12.2473323R,3.0934348954211686,ch.12,2.228138851986274,TRUE
ch.12.2480290F,0.7177021313723015,ch.12,2.228138851986274,FALSE
ch.12.2487434F,0.46768585170744487,ch.12,2.228138851986274,FALSE
ch.12.2506678F,0.10705731318685809,ch.12,2.228138851986274,FALSE
ch.12.2515819F,1.2271329610769128,ch.12,2.228138851986274,FALSE
ch.12.2545474F,1.3849265920350662,ch.12,2.228138851986274,FALSE
ch.12.2571969F,-0.14099294282680175,ch.12,2.228138851986274,FALSE
ch.12.2579909R,1.366895401759809,ch.12,2.228138851986274,FALSE
ch.12.2583928F,0.6534642136293238,ch.12,2.228138851986274,FALSE
ch.12.2586863F,0.24649739233874585,ch.12,2.228138851986274,FALSE
ch.12.2619313F,-0.9366131871172041,ch.12,2.228138851986274,FALSE
ch.12.26197F,0.0457419777034801,ch.12,2.228138851986274,FALSE
ch.12.2625550F,0.6173188096729442,ch.12,2.228138851986274,FALSE
ch.12.2647993F,-1.0502915182746309,ch.12,2.228138851986274,FALSE
ch.12.2759882R,1.8501823249478684,ch.12,2.228138851986274,FALSE
ch.12.28612808R,-1.203622034440212,ch.12,2.228138851986274,FALSE
ch.12.2881175F,1.5126237985992645,ch.12,2.228138851986274,FALSE
ch.12.2884971R,1.2006782923051929,ch.12,2.228138851986274,FALSE
ch.12.2884988R,1.1987602554937986,ch.12,2.228138851986274,FALSE
ch.12.2890353F,2.641606337339099,ch.12,2.228138851986274,TRUE
ch.12.2920490F,-0.2349563334405726,ch.12,2.228138851986274,FALSE
ch.12.2922115F,1.0220275718110063,ch.12,2.228138851986274,FALSE
ch.12.29232229R,-0.13940688027218404,ch.12,2.228138851986274,FALSE
ch.12.292758R,-0.1623265368688491,ch.12,2.228138851986274,FALSE
ch.12.29902758F,0.7207572093832236,ch.12,2.228138851986274,FALSE
ch.12.29939875F,0.7352203168585826,ch.12,2.228138851986274,FALSE
ch.12.313305F,1.0493957525105588,ch.12,2.228138851986274,FALSE
ch.12.31424680R,-1.7977238575557393,ch.12,2.228138851986274,FALSE
ch.12.41606343F,-0.08908493124745,ch.12,2.228138851986274,FALSE
ch.12.4168779F,0.0556876633954427,ch.12,2.228138851986274,FALSE
ch.12.447036F,-0.6505902924801127,ch.12,2.228138851986274,FALSE
ch.12.45348862R,0.7611331971659563,ch.12,2.228138851986274,FALSE
ch.12.46508471F,-0.9998096996274755,ch.12,2.228138851986274,FALSE
ch.12.49617489F,2.8544660170688503,ch.12,2.228138851986274,TRUE
ch.12.50831229F,0.9826345379725372,ch.12,2.228138851986274,FALSE
ch.12.55659191R,-0.8980669493551792,ch.12,2.228138851986274,FALSE
ch.12.561130F,0.6943025012226984,ch.12,2.228138851986274,FALSE
ch.12.570712R,-0.35950276092665934,ch.12,2.228138851986274,FALSE
ch.12.57736122F,1.8156639163888697,ch.12,2.228138851986274,FALSE
ch.12.57770130R,2.476971727873661,ch.12,2.228138851986274,TRUE
ch.12.58754139R,0.5734583664240288,ch.12,2.228138851986274,FALSE
ch.12.58871400F,-0.8374890100283544,ch.12,2.228138851986274,FALSE
ch.12.59779038F,0.6623697919348946,ch.12,2.228138851986274,FALSE
ch.12.602695F,0.8102367070695231,ch.12,2.228138851986274,FALSE
ch.12.61764592R,0.7746368418041295,ch.12,2.228138851986274,FALSE
ch.12.643819F,0.7714645198178844,ch.12,2.228138851986274,FALSE
ch.12.66001376R,-0.31359723086718705,ch.12,2.228138851986274,FALSE
ch.12.66046708R,1.1797791130989745,ch.12,2.228138851986274,FALSE
ch.12.666589F,0.7433109584762502,ch.12,2.228138851986274,FALSE
ch.12.679484R,0.2932087442362114,ch.12,2.228138851986274,FALSE
ch.12.706878F,4.395348162356608,ch.12,2.228138851986274,TRUE
ch.12.71364637R,1.1121608842476154,ch.12,2.228138851986274,FALSE
ch.12.71498574F,0.638623895043219,ch.12,2.228138851986274,FALSE
ch.12.71872301F,0.8795884244117274,ch.12,2.228138851986274,FALSE
ch.12.71928151F,0.5427138724064959,ch.12,2.228138851986274,FALSE
ch.12.74372425F,1.2756255871687974,ch.12,2.228138851986274,FALSE
ch.12.74378365R,-0.2537412932591787,ch.12,2.228138851986274,FALSE
ch.12.74463574F,-2.3375517985363508,ch.12,2.228138851986274,TRUE
ch.12.74620632F,-0.27865134598067914,ch.12,2.228138851986274,FALSE
ch.12.76556427R,0.42081831534665454,ch.12,2.228138851986274,FALSE
ch.12.77661295R,0.5968038810231175,ch.12,2.228138851986274,FALSE
ch.12.7819240R,-1.3528158558085317,ch.12,2.228138851986274,FALSE
ch.12.78471492F,0.7189083345379437,ch.12,2.228138851986274,FALSE
ch.12.78487561F,-0.0859084817300229,ch.12,2.228138851986274,FALSE
ch.12.827006R,0.947017973116199,ch.12,2.228138851986274,FALSE
ch.12.868326R,0.6568653377079217,ch.12,2.228138851986274,FALSE
ch.12.88942289F,0.6110014843333528,ch.12,2.228138851986274,FALSE
ch.12.897509F,-0.19578403761805627,ch.12,2.228138851986274,FALSE
ch.12.902977F,1.5110101840650165,ch.12,2.228138851986274,FALSE
ch.12.90545295R,0.36595193425503153,ch.12,2.228138851986274,FALSE
ch.12.917204F,0.7512013752083061,ch.12,2.228138851986274,FALSE
ch.12.91948412F,1.2647316976300025,ch.12,2.228138851986274,FALSE
ch.12.921239R,-0.6598892523772135,ch.12,2.228138851986274,FALSE
ch.12.92153209R,1.757632309564119,ch.12,2.228138851986274,FALSE
ch.12.9379220R,0.16611950743113527,ch.12,2.228138851986274,FALSE
ch.12.96843545R,1.1712139576160858,ch.12,2.228138851986274,FALSE
ch.13.100003653F,0.42668009416279945,ch.13,2.228138851986274,FALSE
ch.13.100269732F,0.18890649321992356,ch.13,2.228138851986274,FALSE
ch.13.102612347R,-0.12088599271532632,ch.13,2.228138851986274,FALSE
ch.13.104351702F,-0.7352350282319455,ch.13,2.228138851986274,FALSE
ch.13.105597677F,0.9653802226236164,ch.13,2.228138851986274,FALSE
ch.13.106104868R,-0.8778192302480614,ch.13,2.228138851986274,FALSE
ch.13.1070180R,1.6326811791304146,ch.13,2.228138851986274,FALSE
ch.13.1078047F,1.6811091391119237,ch.13,2.228138851986274,FALSE
ch.13.1081090R,0.5201882920300975,ch.13,2.228138851986274,FALSE
ch.13.1084609F,0.5018875855852722,ch.13,2.228138851986274,FALSE
ch.13.1085822R,0.6641413616846644,ch.13,2.228138851986274,FALSE
ch.13.1109452R,-0.20337424331748974,ch.13,2.228138851986274,FALSE
ch.13.1117341F,0.2802356551139462,ch.13,2.228138851986274,FALSE
ch.13.112874825F,0.8346020963854253,ch.13,2.228138851986274,FALSE
ch.13.1149345F,1.398020967099174,ch.13,2.228138851986274,FALSE
ch.13.1154960F,1.4269883816929194,ch.13,2.228138851986274,FALSE
ch.13.1159947F,1.1954759565571915,ch.13,2.228138851986274,FALSE
ch.13.116017F,-0.8334202356622569,ch.13,2.228138851986274,FALSE
ch.13.1182684F,0.7062855988410223,ch.13,2.228138851986274,FALSE
ch.13.1320446R,-0.6304914922062862,ch.13,2.228138851986274,FALSE
ch.13.1437856R,0.3323658043829964,ch.13,2.228138851986274,FALSE
ch.13.1448446R,1.877564314205683,ch.13,2.228138851986274,FALSE
ch.13.1455853R,0.8239237824653839,ch.13,2.228138851986274,FALSE
ch.13.1524792R,0.6970970500691764,ch.13,2.228138851986274,FALSE
ch.13.1677809R,0.26798446677257826,ch.13,2.228138851986274,FALSE
ch.13.1744822R,0.6846302802989157,ch.13,2.228138851986274,FALSE
ch.13.1783356F,2.0000234953175866,ch.13,2.228138851986274,FALSE
ch.13.1810252F,0.9747296122881278,ch.13,2.228138851986274,FALSE
ch.13.1834088F,0.04764512469593361,ch.13,2.228138851986274,FALSE
ch.13.21351437R,-1.4498197151306957,ch.13,2.228138851986274,FALSE
ch.13.22443791R,0.5237718855129256,ch.13,2.228138851986274,FALSE
ch.13.22912778R,0.5277826097654836,ch.13,2.228138851986274,FALSE
ch.13.233184R,-1.6268228814761885,ch.13,2.228138851986274,FALSE
ch.13.24413F,0.37631099512661675,ch.13,2.228138851986274,FALSE
ch.13.268523R,-0.4236613934078616,ch.13,2.228138851986274,FALSE
ch.13.29539842F,0.787973470917711,ch.13,2.228138851986274,FALSE
ch.13.30339786R,-0.37609545970866354,ch.13,2.228138851986274,FALSE
ch.13.315182R,-0.2931888374236793,ch.13,2.228138851986274,FALSE
ch.13.32987270F,1.5318335516664578,ch.13,2.228138851986274,FALSE
ch.13.33087556F,1.3343477036891092,ch.13,2.228138851986274,FALSE
ch.13.34126435R,0.6571736399507235,ch.13,2.228138851986274,FALSE
ch.13.34404418F,-0.6834303502605403,ch.13,2.228138851986274,FALSE
ch.13.356781R,0.09886277933715235,ch.13,2.228138851986274,FALSE
ch.13.36227054R,-0.6441717314002342,ch.13,2.228138851986274,FALSE
ch.13.36776443F,-0.02450153502082478,ch.13,2.228138851986274,FALSE
ch.13.37580793F,-0.0016442449516940222,ch.13,2.228138851986274,FALSE
ch.13.381084F,0.6667698698188321,ch.13,2.228138851986274,FALSE
ch.13.38799509F,1.841183515784496,ch.13,2.228138851986274,FALSE
ch.13.39564907R,-0.5630576820474741,ch.13,2.228138851986274,FALSE
ch.13.40199926R,0.8588251315025411,ch.13,2.228138851986274,FALSE
ch.13.43576588R,2.326056005184134,ch.13,2.228138851986274,TRUE
ch.13.45374264R,-0.5833285580399328,ch.13,2.228138851986274,FALSE
ch.13.470465F,-0.08537271571313522,ch.13,2.228138851986274,FALSE
ch.13.50754963R,-0.5752473127204002,ch.13,2.228138851986274,FALSE
ch.13.50757403R,-0.1085719685485877,ch.13,2.228138851986274,FALSE
ch.13.52607113F,0.29723171836831763,ch.13,2.228138851986274,FALSE
ch.13.52878677F,1.3353613393103703,ch.13,2.228138851986274,FALSE
ch.13.531804F,0.3653467383821405,ch.13,2.228138851986274,FALSE
ch.13.53330881F,0.7706990120453003,ch.13,2.228138851986274,FALSE
ch.13.53841817R,-0.3926652311703209,ch.13,2.228138851986274,FALSE
ch.13.54163749F,-0.015356120889685316,ch.13,2.228138851986274,FALSE
ch.13.54171608F,-0.258559864611692,ch.13,2.228138851986274,FALSE
ch.13.54449778R,-1.8413498033743718,ch.13,2.228138851986274,FALSE
ch.13.54497256F,1.220907263399703,ch.13,2.228138851986274,FALSE
ch.13.54710568F,0.0014650319117319925,ch.13,2.228138851986274,FALSE
ch.13.557053R,0.1983878565693225,ch.13,2.228138851986274,FALSE
ch.13.568598F,-1.0183465889296361,ch.13,2.228138851986274,FALSE
ch.13.58256388R,0.8700711257388882,ch.13,2.228138851986274,FALSE
ch.13.58694637R,-0.43785862980197887,ch.13,2.228138851986274,FALSE
ch.13.601939F,-0.6023559913739359,ch.13,2.228138851986274,FALSE
ch.13.628550F,-0.4168837101535249,ch.13,2.228138851986274,FALSE
ch.13.63716R,2.7053730744881035,ch.13,2.228138851986274,TRUE
ch.13.639148F,0.44171410475060247,ch.13,2.228138851986274,FALSE
ch.13.650435R,2.1019782383430208,ch.13,2.228138851986274,FALSE
ch.13.654879R,1.068974023787353,ch.13,2.228138851986274,FALSE
ch.13.65672232R,3.1166978550812026,ch.13,2.228138851986274,TRUE
